,datadate,transaction_no,client_name,country,state,industry,credit_rating,product_category,start_date,end_date,currency,on_bs_amount_aud,off_bs_amount_aud,undrawn_amount_aud,watchlist_stage,department,anzsic_2006_division,anzsic_2006_subdivision,anzsic_2006_group,cpt_industry_classification,ho_industry_classification,product_type,loan_purpose,rating_category,credit_group,security_category,ppp_category,cre_category
322,2020-06-30,59-258-9060,Toy-Hermann,GB,TAS,EDP Services,19,Corporate Bond,2020-05-27,2025-08-01,BRL,16532993,17522422,44993066,Stage 2,TFD,D,D06,D06f,D,F01,Corporate Bond03,External Refinance,No Rating,T,Pledge,ppp1,office
323,2020-06-30,90-228-2491,"Dicki, Kuvalis and Daugherty",HK,WA,,12,Loan,2022-08-30,2025-03-23,UAH,5391150,36727620,29628141,Stage 1,BNE,B,B02,B02e,B,A01,Loan03,External Refinance,BB above,D,Pledge,ppp3,residential
324,2020-06-30,33-618-2399,Gleason LLC,CN,QLD,Electric Utilities: Central,12,Loan,2022-04-26,2025-02-10,EUR,22750286,35228313,29897174,Stage 2,MEL,A,A05,A05a,A,C01,Loan03,External Refinance,AA above,G,Mortgage,ppp2,residential
325,2020-06-30,47-936-9273,Leffler LLC,GB,NSW,,07,Corporate Bond,2020-05-13,2025-10-23,IDR,3819716,35757290,18123817,,BNE,B,B05,B05f,B,B01,Corporate Bond06,Internal Refinance,AA above,L,Mortgage,ppp3,office
326,2020-06-30,72-198-4785,"Vandervort, Moen and Ratke",US,VIC,,16,Trade Finance,2020-10-16,2025-04-17,ARS,41272279,1205339,38573788,Stage 2,CBD,D,D02,D02d,D,F01,Trade Finance06,General Purpose,No Rating,V,Guarantee,ppp1,
327,2020-06-30,92-994-8990,Larkin-Pouros,GB,QLD,Major Banks,01,Loan,2023-10-17,2024-12-30,HUF,40073801,8214920,26905758,Stage 1,MEL,C,C06,C06c,C,B01,Loan04,External Refinance,BB above,L,Mortgage,ppp2,residential
328,2020-06-30,15-769-2740,"Breitenberg, Wisoky and Koepp",US,QLD,Industrial Machinery/Components,05,Corporate Bond,2022-01-19,2025-02-25,MKD,37141210,43758897,39731014,Stage 2,SFD,F,F05,F05f,F,B01,Corporate Bond05,External Refinance,AA above,B,Pledge,ppp3,hotel
329,2020-06-30,51-437-4184,"Frami, Emmerich and Mayert",CN,ACT,Beverages (Production/Distribution),18,Loan,2023-07-28,2025-08-12,CNY,2529826,46967502,28693210,Stage 2,MEL,F,F01,F01e,F,C01,Loan06,Internal Refinance,BB above,F,Mortgage,ppp4,hotel
330,2020-06-30,46-786-3754,Ratke-Steuber,CN,TAS,Real Estate Investment Trusts,19,Trade Finance,2020-06-30,2025-09-24,COP,48958603,28880065,27094557,Stage 1,BNE,E,E03,E03e,E,C01,Trade Finance04,External Refinance,AA above,R,Mortgage,ppp4,residential
331,2020-06-30,95-410-3454,"Schaefer, Olson and Bartell",AU,NSW,Telecommunications Equipment,08,Corporate Bond,2020-01-15,2025-10-28,EUR,6591181,37520061,17726706,Stage 2,TFD,D,D02,D02a,D,D01,Corporate Bond03,General Purpose,No Rating,S,Credit,ppp1,office
332,2020-06-30,10-132-2360,Conroy-Ratke,CN,VIC,,08,Corporate Bond,2022-05-21,2025-03-06,IDR,42574082,27138167,45109948,Stage 2,BNE,C,C05,C05f,C,F01,Corporate Bond02,Internal Refinance,No Rating,C,Credit,ppp2,office
333,2020-06-30,53-747-8799,Schoen-Crona,HK,VIC,Containers/Packaging,05,Loan,2022-11-01,2025-09-18,USD,44630876,34035395,36357209,,PER,F,F04,F04d,F,A01,Loan03,External Refinance,AA above,S,Mortgage,ppp4,office
334,2020-06-30,44-854-5600,"Turner, Collier and Macejkovic",GB,ACT,EDP Services,08,Loan,2022-10-15,2025-05-14,CNY,45680416,14919913,42155108,,BNE,D,D04,D04f,D,C01,Loan04,External Refinance,AA above,T,Guarantee,ppp3,residential
335,2020-06-30,84-579-5921,Douglas Group,HK,QLD,Major Pharmaceuticals,04,Trade Finance,2022-12-13,2025-11-21,EUR,27635929,35860412,35594112,Stage 2,PER,E,E03,E03a,E,B01,Trade Finance01,External Refinance,AA above,D,Pledge,ppp2,office
336,2020-06-30,32-772-6059,Schamberger and Sons,GB,QLD,Homebuilding,21,Trade Finance,2021-03-23,2025-05-27,DOP,2987220,41357607,30360443,,MEL,A,A04,A04d,A,D01,Trade Finance01,External Refinance,AA above,S,Guarantee,ppp1,residential
337,2020-06-30,16-114-3540,Borer Inc,HK,QLD,Medical/Dental Instruments,02,Trade Finance,2021-03-22,2025-09-27,EUR,48147320,41292656,20356579,Stage 2,SFD,E,E03,E03b,E,E01,Trade Finance01,External Refinance,BB above,B,Mortgage,ppp4,
338,2020-06-30,11-752-0693,Greenfelder Group,NZ,NSW,Electronic Components,20,Loan,2022-08-19,2024-12-26,NOK,36717818,48876920,33306700,Stage 2,MEL,F,F02,F02c,F,A01,Loan01,External Refinance,BB above,G,Credit,ppp1,hotel
339,2020-06-30,25-203-1121,Christiansen LLC,HK,NSW,Steel/Iron Ore,15,Corporate Bond,2023-09-28,2025-07-09,BRL,32453404,45985710,41907255,Stage 2,MEL,A,A04,A04b,A,E01,Corporate Bond05,Internal Refinance,AA above,C,Pledge,ppp3,residential
340,2020-06-30,52-354-0905,Reichel Group,HK,VIC,Real Estate Investment Trusts,19,Trade Finance,2020-04-14,2025-05-20,IDR,20033499,47491896,7890701,Stage 2,SFD,D,D05,D05e,D,A01,Trade Finance03,General Purpose,BB above,R,Pledge,ppp1,residential
341,2020-06-30,02-231-0925,Cremin and Sons,AU,QLD,,05,Trade Finance,2020-04-14,2025-04-17,AMD,43142652,31248468,28540957,Stage 2,MEL,B,B03,B03d,B,F01,Trade Finance04,Internal Refinance,AA above,C,Pledge,ppp3,hotel
342,2020-06-30,07-226-2550,Pagac LLC,HK,ACT,Homebuilding,01,Trade Finance,2022-09-10,2025-03-09,CNY,17173304,27353770,27959730,,MEL,E,E01,E01e,E,F01,Trade Finance02,Internal Refinance,No Rating,P,Guarantee,ppp2,office
343,2020-06-30,90-050-7154,"Okuneva, Paucek and Franecki",AU,QLD,Oil & Gas Production,06,Trade Finance,2023-03-31,2025-04-11,EUR,4122425,25540988,3889790,Stage 2,BNE,A,A05,A05c,A,C01,Trade Finance05,External Refinance,AA above,O,Pledge,ppp1,logistics
344,2020-06-30,66-689-0233,Paucek-Anderson,NZ,ACT,,05,Corporate Bond,2021-10-10,2025-07-26,PHP,8856039,41306349,15756566,Stage 1,MEL,C,C04,C04d,C,B01,Corporate Bond03,General Purpose,AA above,P,Pledge,ppp3,office
345,2020-06-30,88-760-6343,Kreiger-Feest,NZ,QLD,,16,Corporate Bond,2020-04-23,2025-07-18,CNY,2525962,41954397,1671356,Stage 2,TFD,B,B03,B03f,B,C01,Corporate Bond04,Internal Refinance,BB above,K,Mortgage,ppp2,logistics
346,2020-06-30,28-413-2291,"Kshlerin, Huel and Nicolas",AU,VIC,Major Banks,05,Corporate Bond,2019-12-27,2025-07-30,CNY,7094226,22125671,8851104,Stage 1,TFD,B,B03,B03f,B,C01,Corporate Bond05,Internal Refinance,BB above,K,Credit,,residential
347,2020-06-30,33-667-9459,"Stamm, Donnelly and Jast",HK,TAS,,10,Loan,2021-04-22,2025-08-27,IDR,10444457,12886990,29382000,Stage 2,TFD,F,F04,F04b,F,F01,Loan06,Internal Refinance,No Rating,S,Credit,,hotel
348,2020-06-30,27-311-5809,Ward-Macejkovic,CN,WA,Auto Manufacturing,21,Trade Finance,2021-10-28,2025-08-02,PHP,12118758,48036340,32837941,Stage 2,PER,A,A06,A06b,A,F01,Trade Finance02,External Refinance,AA above,W,Credit,ppp1,office
349,2020-06-30,50-694-1508,Bogisich and Sons,HK,ACT,Metal Fabrications,03,Trade Finance,2020-04-27,2025-05-06,THB,34531562,29488557,39812736,Stage 1,CBD,C,C05,C05e,C,C01,Trade Finance05,Internal Refinance,BB above,B,Pledge,ppp1,residential
350,2020-07-31,55-884-3409,Romaguera-Moore,NZ,VIC,Specialty Foods,13,Corporate Bond,2023-04-23,2024-12-23,KPW,49357123,41790330,40764161,Stage 1,BNE,A,A03,A03c,A,F01,Corporate Bond05,Internal Refinance,No Rating,R,Pledge,,hotel
351,2020-07-31,50-909-4907,Harvey Group,HK,ACT,Real Estate Investment Trusts,01,Corporate Bond,2022-04-14,2025-07-07,BRL,709534,31606040,47985571,Stage 1,SFD,B,B06,B06f,B,E01,Corporate Bond06,External Refinance,No Rating,H,Credit,ppp2,logistics
352,2020-07-31,50-280-0384,"Hauck, Gottlieb and Schmidt",CN,QLD,Investment Managers,21,Corporate Bond,2021-06-29,2025-07-13,VND,29815191,5792254,41632469,Stage 1,BNE,C,C02,C02d,C,A01,Corporate Bond06,General Purpose,BB above,H,Credit,ppp2,residential
353,2020-07-31,58-388-5610,McKenzie-Langosh,GB,TAS,,04,Corporate Bond,2023-04-07,2025-01-28,COP,41812357,2060209,43401250,,CBD,D,D04,D04f,D,C01,Corporate Bond06,External Refinance,No Rating,M,Credit,ppp4,logistics
354,2020-07-31,07-287-5271,Tremblay-Upton,GB,TAS,,06,Loan,2023-11-02,2025-06-14,IDR,1953586,38523298,14980724,Stage 1,CBD,B,B05,B05e,B,B01,Loan02,External Refinance,No Rating,T,Pledge,ppp4,logistics
355,2020-07-31,41-227-4957,Reinger Inc,CN,VIC,Banks,11,Loan,2022-06-01,2025-03-03,CNY,48367806,31238032,28787135,Stage 2,TFD,F,F06,F06b,F,C01,Loan03,External Refinance,No Rating,R,Pledge,ppp2,logistics
356,2020-07-31,21-613-5090,Langosh-Bergnaum,GB,TAS,,16,Trade Finance,2021-11-26,2025-06-23,CNY,28317898,21168786,3108149,Stage 1,SFD,C,C04,C04e,C,B01,Trade Finance02,External Refinance,No Rating,L,Guarantee,ppp1,hotel
357,2020-07-31,28-521-6215,"Mills, Ritchie and Boehm",AU,NSW,Investment Bankers/Brokers/Service,05,Corporate Bond,2023-04-11,2025-05-12,EUR,17518592,18710068,38833114,Stage 1,PER,C,C04,C04e,C,B01,Corporate Bond05,External Refinance,No Rating,M,Pledge,ppp4,hotel
358,2020-07-31,76-189-6353,O'Keefe and Sons,HK,NSW,Miscellaneous,16,Corporate Bond,2023-08-14,2025-10-09,AFN,40973797,729825,24463144,Stage 2,TFD,F,F04,F04d,F,C01,Corporate Bond03,General Purpose,BB above,O,Pledge,ppp1,logistics
359,2020-07-31,12-923-4028,McGlynn-Becker,CN,NSW,,14,Trade Finance,2021-01-04,2025-01-31,CNY,23659744,6610669,8137480,Stage 2,CBD,A,A01,A01c,A,B01,Trade Finance04,Internal Refinance,BB above,M,Guarantee,ppp2,residential
360,2020-07-31,72-641-1417,Waelchi-O'Reilly,HK,WA,Professional Services,13,Trade Finance,2021-11-27,2025-03-29,JPY,33500373,1812894,4169165,,SFD,E,E04,E04a,E,D01,Trade Finance02,Internal Refinance,AA above,W,Pledge,ppp3,office
361,2020-07-31,48-851-3650,"Kreiger, Medhurst and VonRueden",HK,NSW,Savings Institutions,10,Corporate Bond,2020-12-26,2025-07-09,USD,22354151,4709976,1821547,Stage 2,MEL,B,B02,B02a,B,D01,Corporate Bond01,General Purpose,BB above,K,Guarantee,,hotel
362,2020-07-31,41-508-9644,"McCullough, Gusikowski and Pouros",NZ,NSW,Other Consumer Services,15,Corporate Bond,2021-08-27,2025-04-22,USD,48781528,1540422,7488464,,PER,B,B01,B01c,B,A01,Corporate Bond02,Internal Refinance,BB above,M,Guarantee,ppp1,residential
363,2020-07-31,73-259-2891,"Muller, Wiegand and Johns",US,ACT,Major Pharmaceuticals,14,Corporate Bond,2021-05-14,2025-08-26,CNY,26963119,26911718,40682223,Stage 1,BNE,C,C01,C01c,C,D01,Corporate Bond05,Internal Refinance,BB above,M,Pledge,ppp4,logistics
364,2020-07-31,84-905-5976,Torphy-Conroy,AU,WA,Telecommunications Equipment,09,Corporate Bond,2021-05-25,2025-04-08,CNY,10693210,28498201,11481409,,BNE,B,B01,B01a,B,A01,Corporate Bond06,General Purpose,No Rating,T,Guarantee,ppp3,residential
365,2020-07-31,45-696-3289,Lemke Group,GB,QLD,Power Generation,13,Loan,2020-07-18,2025-10-20,EUR,20975603,9977536,14315581,Stage 2,SFD,B,B06,B06e,B,E01,Loan01,Internal Refinance,AA above,L,Credit,ppp2,logistics
366,2020-07-31,60-379-0609,Breitenberg LLC,NZ,ACT,Commercial Banks,10,Trade Finance,2023-04-10,2025-05-30,JPY,30494461,12115101,5710266,,MEL,D,D06,D06c,D,C01,Trade Finance04,General Purpose,AA above,B,Pledge,ppp4,logistics
367,2020-07-31,67-894-7957,Goyette Inc,US,WA,Oil Refining/Marketing,09,Corporate Bond,2021-05-05,2025-01-07,RUB,18698867,3677005,15147245,Stage 1,TFD,C,C02,C02f,C,C01,Corporate Bond05,Internal Refinance,AA above,G,Mortgage,ppp4,residential
368,2020-07-31,22-736-0814,"DuBuque, Cormier and Gottlieb",NZ,NSW,Major Pharmaceuticals,18,Trade Finance,2020-05-05,2025-11-04,BRL,749367,34408477,21606789,Stage 1,PER,A,A01,A01f,A,E01,Trade Finance04,Internal Refinance,AA above,D,Credit,ppp1,hotel
369,2020-07-31,38-203-9817,Rau LLC,AU,NSW,,09,Trade Finance,2023-06-25,2025-08-31,THB,46472246,13774525,40024339,,MEL,E,E03,E03b,E,A01,Trade Finance02,Internal Refinance,BB above,R,Credit,,logistics
370,2020-07-31,37-375-5085,Reichert-Brekke,HK,ACT,Electric Utilities: Central,21,Trade Finance,2021-10-27,2024-12-26,EUR,8157802,20272743,40954768,Stage 1,CBD,C,C06,C06f,C,A01,Trade Finance03,External Refinance,AA above,R,Pledge,ppp3,office
371,2020-07-31,65-320-8749,Corwin and Sons,NZ,ACT,Diversified Commercial Services,21,Corporate Bond,2021-04-16,2025-01-11,CLP,34898935,22621870,35305884,Stage 1,PER,B,B04,B04b,B,E01,Corporate Bond01,External Refinance,No Rating,C,Mortgage,ppp4,office
372,2020-07-31,38-346-3909,Rosenbaum-Baumbach,HK,NSW,,20,Trade Finance,2022-03-02,2025-03-30,RUB,37751422,10940973,29758423,Stage 1,CBD,F,F04,F04a,F,B01,Trade Finance05,General Purpose,AA above,R,Guarantee,,office
373,2020-07-31,36-588-2876,Torp LLC,GB,TAS,Automotive Aftermarket,21,Trade Finance,2023-10-29,2025-05-13,IDR,31196962,39627435,48454259,,TFD,F,F03,F03a,F,F01,Trade Finance06,External Refinance,BB above,T,Guarantee,ppp1,
374,2020-07-31,06-948-6880,Williamson Group,AU,ACT,Real Estate Investment Trusts,17,Corporate Bond,2020-12-09,2025-10-03,EUR,5432671,5395232,46270524,Stage 2,PER,B,B01,B01d,B,F01,Corporate Bond01,General Purpose,AA above,W,Guarantee,,residential
375,2020-07-31,93-410-3895,Stehr-Moore,GB,QLD,Real Estate Investment Trusts,15,Trade Finance,2023-11-10,2025-02-19,CNY,2963394,33646263,32022219,,SFD,A,A05,A05d,A,A01,Trade Finance01,General Purpose,No Rating,S,Credit,,
376,2020-07-31,81-946-7118,VonRueden-Purdy,HK,TAS,,01,Corporate Bond,2020-10-18,2025-10-01,CNY,1031340,39560432,49582753,Stage 2,PER,F,F01,F01e,F,F01,Corporate Bond02,Internal Refinance,AA above,V,Guarantee,ppp2,office
377,2020-07-31,78-331-4982,Heller-Orn,GB,ACT,Telecommunications Equipment,02,Trade Finance,2022-12-21,2025-03-07,MRO,26554758,27467517,18898634,Stage 1,BNE,F,F03,F03b,F,D01,Trade Finance02,General Purpose,No Rating,H,Mortgage,ppp3,residential
378,2020-07-31,64-245-5625,Kuhlman LLC,NZ,ACT,,20,Corporate Bond,2023-11-06,2025-06-27,CNY,20791747,5338969,5201168,,CBD,A,A04,A04f,A,A01,Corporate Bond04,External Refinance,No Rating,K,Credit,ppp4,hotel
379,2020-07-31,36-099-9804,"Champlin, Purdy and Corwin",AU,ACT,EDP Services,18,Corporate Bond,2021-10-15,2025-08-01,RUB,6563540,43784571,37481285,Stage 1,TFD,B,B01,B01b,B,B01,Corporate Bond04,Internal Refinance,No Rating,C,Pledge,ppp2,
380,2020-07-31,65-071-7400,Miller-Adams,US,VIC,Marine Transportation,10,Corporate Bond,2021-08-04,2025-11-30,IDR,23806547,33680031,21346891,Stage 2,PER,F,F06,F06a,F,E01,Corporate Bond04,General Purpose,No Rating,M,Mortgage,ppp3,hotel
381,2020-07-31,63-732-1287,"Sawayn, Schaefer and Torp",CN,QLD,Real Estate Investment Trusts,16,Corporate Bond,2019-12-09,2025-11-10,CNY,49732521,15237809,44482378,Stage 2,BNE,B,B03,B03c,B,E01,Corporate Bond06,External Refinance,AA above,S,Guarantee,ppp3,office
382,2020-07-31,62-506-4951,"Nikolaus, Toy and Satterfield",NZ,NSW,Major Pharmaceuticals,07,Corporate Bond,2020-12-30,2025-07-22,CAD,26761273,19139882,36248212,Stage 2,PER,A,A04,A04c,A,E01,Corporate Bond03,General Purpose,AA above,N,Guarantee,ppp4,logistics
383,2020-07-31,10-584-2160,Jacobi and Sons,AU,ACT,Major Banks,01,Trade Finance,2021-10-23,2025-04-05,IDR,17399140,20399185,48852095,Stage 2,PER,E,E03,E03d,E,C01,Trade Finance05,External Refinance,No Rating,J,Credit,,logistics
384,2020-07-31,86-918-2258,Schmeler-Balistreri,NZ,QLD,Oil Refining/Marketing,16,Trade Finance,2020-10-14,2025-11-19,EUR,12043420,14950878,13356446,,BNE,A,A02,A02c,A,B01,Trade Finance03,General Purpose,No Rating,S,Credit,ppp4,residential
385,2020-07-31,63-215-4765,Kessler-Kohler,AU,NSW,Marine Transportation,03,Loan,2023-09-25,2025-10-08,USD,27136013,6337441,15104575,,SFD,D,D03,D03e,D,A01,Loan03,General Purpose,AA above,K,Pledge,ppp3,hotel
386,2020-07-31,18-686-0014,"Gutkowski, Runte and Kulas",HK,QLD,Industrial Machinery/Components,18,Corporate Bond,2021-02-14,2025-05-12,USD,5101737,6366843,39048976,Stage 2,TFD,E,E04,E04e,E,B01,Corporate Bond04,External Refinance,AA above,G,Guarantee,ppp3,
387,2020-07-31,19-606-1823,Moore-Larkin,US,QLD,,02,Loan,2021-12-22,2024-12-28,CNY,24122430,18314381,15105826,,PER,C,C03,C03f,C,C01,Loan05,External Refinance,AA above,M,Mortgage,ppp2,hotel
388,2020-07-31,63-888-0615,Balistreri-Gusikowski,US,TAS,Major Pharmaceuticals,02,Loan,2023-07-25,2025-06-17,KPW,24339765,22448879,33487205,,PER,C,C02,C02e,C,D01,Loan05,General Purpose,AA above,B,Credit,ppp3,logistics
389,2020-07-31,33-517-8336,Lockman LLC,HK,ACT,Major Banks,07,Corporate Bond,2021-08-30,2025-09-25,CNY,26780832,29938842,46840773,Stage 1,CBD,F,F05,F05f,F,F01,Corporate Bond02,General Purpose,AA above,L,Guarantee,ppp4,
390,2020-07-31,80-116-7381,"Jerde, Rosenbaum and Mraz",AU,NSW,Electric Utilities: Central,19,Loan,2020-01-16,2025-07-11,PKR,44586404,33866506,14565656,Stage 1,TFD,C,C06,C06c,C,D01,Loan06,External Refinance,BB above,J,Mortgage,ppp4,logistics
391,2020-07-31,12-843-7826,"McCullough, Marks and Kreiger",AU,NSW,,16,Loan,2020-06-13,2025-04-11,EUR,12507554,10212934,21642538,Stage 1,CBD,E,E06,E06f,E,F01,Loan01,General Purpose,BB above,M,Pledge,,logistics
392,2020-07-31,81-104-4817,"Lemke, Conroy and Heathcote",CN,ACT,Telecommunications Equipment,20,Corporate Bond,2023-09-13,2025-11-03,RUB,43903745,23058687,10215132,Stage 2,MEL,C,C02,C02c,C,D01,Corporate Bond04,General Purpose,No Rating,L,Pledge,,
393,2020-07-31,03-329-5231,Kunde and Sons,NZ,WA,,11,Corporate Bond,2022-11-14,2025-08-07,PLN,22798635,45864293,4974391,Stage 1,SFD,C,C01,C01e,C,F01,Corporate Bond02,Internal Refinance,AA above,K,Pledge,ppp1,residential
394,2020-07-31,21-349-4068,Kohler Inc,US,TAS,Major Pharmaceuticals,03,Corporate Bond,2021-04-21,2025-11-09,HTG,18717173,7756964,31036127,Stage 2,TFD,E,E04,E04b,E,E01,Corporate Bond04,Internal Refinance,BB above,K,Pledge,ppp1,logistics
395,2020-07-31,46-693-4452,Stiedemann-Baumbach,US,WA,Major Pharmaceuticals,17,Corporate Bond,2021-05-13,2025-09-29,BAM,3477074,45896290,21221957,,PER,F,F02,F02e,F,D01,Corporate Bond05,Internal Refinance,No Rating,S,Credit,ppp2,logistics
396,2020-07-31,70-915-5905,"Kozey, Schneider and Pagac",NZ,TAS,Hospital/Nursing Management,11,Trade Finance,2023-09-26,2025-11-01,RUB,14745754,35081625,8924566,Stage 1,BNE,D,D06,D06c,D,E01,Trade Finance01,General Purpose,No Rating,K,Pledge,ppp3,hotel
397,2020-07-31,13-870-5770,Senger-Brekke,CN,TAS,Services-Misc. Amusement & Recreation,15,Trade Finance,2021-05-02,2025-08-03,PAB,8418046,6569380,37000530,Stage 1,SFD,D,D06,D06b,D,F01,Trade Finance04,General Purpose,No Rating,S,Mortgage,ppp2,residential
398,2020-07-31,56-843-2060,Lang-Mante,CN,ACT,,11,Corporate Bond,2022-06-19,2025-09-19,CNY,25963084,26741805,49954157,Stage 2,MEL,E,E05,E05c,E,D01,Corporate Bond05,General Purpose,No Rating,L,Mortgage,ppp2,residential
399,2020-07-31,86-089-4947,Hartmann-Weber,US,WA,Biotechnology: Biological Products (No Diagnostic Substances),10,Trade Finance,2021-08-04,2025-10-10,CNY,25410672,12631261,49317406,Stage 1,SFD,A,A02,A02c,A,B01,Trade Finance01,External Refinance,No Rating,H,Guarantee,ppp4,office
400,2020-08-31,46-979-7799,Upton-Cummings,AU,VIC,Major Pharmaceuticals,08,Loan,2022-04-12,2024-12-17,VEF,46043384,36015545,14235855,,SFD,D,D05,D05c,D,E01,Loan06,General Purpose,No Rating,U,Credit,ppp2,
401,2020-08-31,90-175-2727,"Kihn, Quitzon and Corkery",CN,VIC,Packaged Foods,18,Corporate Bond,2020-12-07,2025-01-11,RUB,15008534,16859760,12909997,Stage 1,PER,B,B03,B03b,B,B01,Corporate Bond02,General Purpose,No Rating,K,Pledge,,logistics
402,2020-08-31,75-059-2850,Rempel-Upton,US,NSW,Medical/Dental Instruments,20,Loan,2022-10-20,2025-06-09,PEN,7603202,39061390,1012101,,BNE,A,A03,A03b,A,F01,Loan01,General Purpose,AA above,R,Guarantee,ppp4,logistics
403,2020-08-31,20-560-1188,Altenwerth-Wolff,GB,QLD,,18,Corporate Bond,2020-07-10,2025-10-05,CNY,49302362,42009476,68857,Stage 2,SFD,C,C02,C02a,C,F01,Corporate Bond05,General Purpose,AA above,A,Credit,ppp2,residential
404,2020-08-31,84-888-3054,Metz LLC,AU,VIC,Hospital/Nursing Management,01,Loan,2020-07-17,2025-06-01,EUR,19582364,42237254,9715916,Stage 1,MEL,E,E02,E02f,E,E01,Loan01,External Refinance,BB above,M,Mortgage,,hotel
405,2020-08-31,50-935-9434,Torphy-Bergstrom,GB,TAS,Real Estate Investment Trusts,07,Loan,2021-04-08,2025-05-21,BDT,7095177,11986743,6266560,,TFD,E,E05,E05b,E,E01,Loan06,External Refinance,No Rating,T,Mortgage,,residential
406,2020-08-31,94-235-8711,"Runolfsdottir, Nikolaus and MacGyver",US,TAS,,12,Trade Finance,2020-03-02,2025-06-08,CNY,21570365,7587991,13203548,,MEL,C,C02,C02b,C,C01,Trade Finance04,External Refinance,AA above,R,Credit,ppp2,office
407,2020-08-31,18-055-0110,Anderson LLC,US,ACT,Major Pharmaceuticals,20,Loan,2023-08-02,2025-08-08,KHR,32969604,48450855,21870803,,TFD,B,B01,B01a,B,A01,Loan05,External Refinance,AA above,A,Mortgage,ppp1,hotel
408,2020-08-31,76-777-0114,"Considine, Emard and Aufderhar",CN,TAS,Major Banks,06,Trade Finance,2021-09-27,2025-10-24,CNY,13834665,42560351,22004573,,PER,F,F03,F03d,F,A01,Trade Finance05,External Refinance,AA above,C,Mortgage,ppp1,hotel
409,2020-08-31,30-566-3670,Macejkovic-Turner,CN,QLD,Broadcasting,21,Loan,2020-10-21,2025-05-21,CAD,38803788,18409089,38351933,,CBD,F,F03,F03a,F,D01,Loan06,External Refinance,BB above,M,Guarantee,ppp4,logistics
410,2020-08-31,59-747-7704,Bode-Parisian,NZ,VIC,,05,Corporate Bond,2020-10-27,2025-11-01,EUR,1076999,37772233,20227960,Stage 1,CBD,F,F03,F03e,F,F01,Corporate Bond02,External Refinance,AA above,B,Pledge,ppp4,residential
411,2020-08-31,80-625-9191,"Konopelski, Hessel and Haag",GB,VIC,Major Pharmaceuticals,13,Loan,2022-12-29,2025-10-21,PEN,14898396,41710700,26276598,Stage 2,BNE,D,D02,D02f,D,C01,Loan04,General Purpose,BB above,K,Mortgage,ppp4,residential
412,2020-08-31,32-098-6780,Schulist-Keebler,CN,TAS,,16,Trade Finance,2020-08-09,2025-07-14,IDR,30296080,29790177,2841022,Stage 2,BNE,F,F02,F02f,F,B01,Trade Finance02,Internal Refinance,BB above,S,Mortgage,ppp3,residential
413,2020-08-31,84-665-5833,Koepp Group,HK,VIC,Agricultural Chemicals,11,Trade Finance,2020-06-10,2025-01-29,EUR,12166406,36617741,32732415,,MEL,D,D05,D05e,D,F01,Trade Finance03,Internal Refinance,AA above,K,Pledge,ppp2,office
414,2020-08-31,49-190-0237,"Wiegand, Bartell and Watsica",AU,TAS,Real Estate Investment Trusts,19,Loan,2023-01-18,2025-01-26,BRL,34061090,32885596,30517515,Stage 1,CBD,A,A04,A04e,A,E01,Loan03,General Purpose,AA above,W,Credit,ppp3,residential
415,2020-08-31,66-688-4037,Kemmer-Rempel,US,QLD,Business Services,09,Loan,2023-02-20,2025-01-18,PYG,236164,14983814,23646431,Stage 2,BNE,E,E06,E06d,E,B01,Loan01,External Refinance,AA above,K,Credit,ppp3,logistics
416,2020-08-31,55-081-1560,Rodriguez and Sons,GB,TAS,Accident &Health Insurance,03,Trade Finance,2021-06-04,2025-04-29,LRD,37870324,21774970,30617355,Stage 2,CBD,F,F05,F05f,F,F01,Trade Finance02,External Refinance,No Rating,R,Mortgage,ppp1,hotel
